timestamp_open,price_open,price_high,price_low,price_close,volume,timestamp_close,asset_volume_quote,trades_number,asset_volume_taker_base,asset_volume_taker_quote,trend_direction,trend_direction_change,trend_direction_consecutive,trend_direction_swing,24h_price_diff,rsi,cci,williams,sar,ma,ema,obv,adl,adx,High-Low,High-PrevClose,Low-PrevClose,TR,UpMove,DownMove,adx_dm_pos,adx_dm_neg,adx_di_pos,adx_di_neg,adx_dx,aroon,High_Rolling_Max,Low_Rolling_Min,Periods_Since_Highest,Periods_Since_Lowest,Aroon_Up,Aroon_Down,macd,EMA_12,EMA_26,MACD_Line,MACD_Signal_Line,so,%K,Middle Band,Standard Deviation,boll_up,boll_down,ichi_conversion,ichi_base,ichi_span_a,ichi_span_b,ichi_span_lagging
1503014400000,4285.08,4371.52,3938.77,4108.37,1199.888264,1503100799999,5086958.30617151,5233,972.86871,4129123.31651808,-176.71000000000004,1,0,432.75000000000045,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,432.75000000000045,,,432.75000000000045,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,4108.37,4108.37,0.0,0.0,0.0,,,,0.0,0.0,,,,,3189.02
1503100800000,4108.37,4184.69,3850.0,4139.98,381.309763,1503187199999,1549483.73542151,2153,274.336042,1118001.87008735,31.60999999999968,1,0,334.6899999999996,31.60999999999968,0.0,0.0,0.0,8.04,0.0,0.0,381.309763,279.4342393588393,100.0,334.6899999999996,76.31999999999971,258.3699999999999,334.6899999999996,-186.83000000000084,88.76999999999998,0.0,88.76999999999998,0.0,2.8202753557114755,100.0,0.0,,,,,,,2.017276353276247,4113.233076923077,4110.711481481481,2.521595441595309,0.5043190883190619,0.0,,,,0.0,0.0,,,,,3700.0
1503187200000,4120.98,4211.08,4032.62,4086.29,467.083022,1503273599999,1930364.39032646,2321,376.795947,1557401.3337373,-34.6899999999996,1,0,178.46000000000004,-53.6899999999996,0.0,0.0,0.0,175.106,0.0,0.0,-85.77325900000005,93.29199726178706,93.1890622378795,178.46000000000004,71.10000000000036,107.35999999999969,178.46000000000004,26.390000000000327,-182.6199999999999,26.390000000000327,0.0,0.9080118714781956,2.6471006184275345,48.91796678409615,0.0,,,,,,,-0.2550510206894251,4109.08798816568,4108.902482853223,0.1855053124572805,0.4405563331467056,0.0,,,,0.0,0.0,,,,,3714.95
1503273600000,4069.13,4119.62,3911.79,4016.0,691.74306,1503359999999,2797231.71402728,3972,557.356107,2255662.55315837,-53.13000000000011,0,1,207.83,-70.28999999999996,0.0,0.0,0.0,417.26444,0.0,0.0,-777.5163190000001,95.255758053781,91.19810196732614,207.83,33.32999999999993,174.5,207.83,-91.46000000000004,120.82999999999991,0.0,120.82999999999991,0.8388020448608621,6.876753784823129,78.25686020872934,0.0,,,,,,,-6.155691658176627,4094.7667592171138,4102.020817456688,-7.2540582395740785,-1.0983665813974512,0.0,,,,0.0,0.0,,,,,3699.99
1503360000000,4016.0,4104.82,3400.0,4040.0,966.684858,1503446399999,3752505.77214051,6494,423.995181,1637188.36934226,24.0,1,0,704.8199999999997,24.0,0.0,0.0,0.0,644.8933736,0.0,0.0,189.1685389999999,884.1348997132691,91.61017147898905,704.8199999999997,88.81999999999971,616.0,704.8199999999997,-14.800000000000182,511.79,0.0,511.79,0.6460974227247269,21.978830233245507,94.28862330479777,0.0,,,,,,,-7.989769836741781,4086.3411039529424,4097.426682830267,-11.08557887732468,-3.095809040582897,0.0,,,,0.0,0.0,,,,,4035.01
1503446400000,4040.0,4265.8,4013.89,4114.01,1001.136565,1503532799999,4148686.46581968,8629,309.419092,1293567.09519463,74.01000000000022,0,1,251.9100000000003,74.01000000000022,0.0,0.0,0.0,858.8645711839999,0.0,0.0,1190.305104,678.7888383677506,86.49851479381454,251.9100000000003,225.80000000000013,26.110000000000127,251.9100000000003,160.98000000000047,-613.8899999999999,160.98000000000047,0.0,6.120651636903725,20.07670068969713,53.27274634018033,0.0,,,,,,,-3.9691283705258975,4090.597857190951,4098.655076694691,-8.05721950374027,-4.088091133214372,0.0,,,,0.0,0.0,,,,,3910.04
1503532800000,4147.0,4371.68,4085.01,4316.01,787.418753,1503619199999,3296476.41316476,6247,206.820412,868379.0641312,169.01000000000022,0,2,286.6700000000001,202.0,0.0,0.0,0.0,1131.41940548928,0.0,0.0,1977.723857,1160.3813662342518,79.2463868049107,286.6700000000001,257.6700000000001,29.0,286.6700000000001,105.88000000000012,-71.12000000000035,105.88000000000012,0.0,9.26493628380734,18.02804533447738,32.107554877035724,0.0,,,,,,,11.687438513267384,4125.276648392343,4114.755441383973,10.521207008369856,-1.1662315048975267,0.0,,,,0.0,0.0,,,,,3900.0
1503619200000,4316.01,4453.91,4247.48,4280.68,573.61274,1503705599999,2484637.34936327,6554,100.097974,434577.13574645,-35.32999999999993,1,0,206.4300000000003,-35.32999999999993,0.0,0.0,0.0,1455.4454649403522,0.0,0.0,1404.111117,771.2761393670366,71.02157060319446,206.4300000000003,137.89999999999964,68.53000000000065,206.4300000000003,82.22999999999956,-162.46999999999937,82.22999999999956,0.0,11.654168966432865,16.61901509394098,17.560265292038945,0.0,,,,,,,18.64395072582013,4149.184856331983,4127.046149429605,22.138706902377635,3.4947561765575053,0.0,,,,0.0,0.0,,,,,3609.99
1503705600000,4280.71,4367.0,4212.41,4337.44,228.108068,1503791999999,977865.7333321,2260,56.190141,241363.80050245,56.72999999999956,1,0,154.59000000000017,56.75999999999931,0.0,0.0,0.0,1815.2612091475096,0.0,0.0,1632.219185,912.1486230461868,64.45841786805859,154.59000000000017,86.31999999999971,68.27000000000044,154.59000000000017,-86.90999999999985,35.06999999999971,0.0,35.06999999999971,10.916897547371544,17.00281573361264,21.79792508967543,0.0,,,,,,,25.61724067921461,4178.147186127062,4142.630879101486,35.51630702557577,9.89906634636116,0.0,,,,0.0,0.0,3926.955,,,,3595.87
1503792000000,4332.51,4400.0,4285.54,4310.01,350.692585,1503878399999,1521580.06202557,3670,101.651358,442442.17937215,-22.5,1,0,114.46000000000004,-27.42999999999938,0.0,0.0,0.0,2131.8990640498087,0.0,4108.37,1281.5266,711.4027015959001,57.91191551506616,114.46000000000004,62.5600000000004,51.89999999999964,114.46000000000004,33.0,-73.13000000000011,33.0,0.0,11.83544686288604,16.13099442365203,15.359650220615292,0.0,,,,,,,26.80429922320605,4198.433772876745,4155.029332501376,43.40444037536872,16.60014115216267,0.0,,,,0.0,0.0,3926.955,,,,3780.0
